id,financialInstrument,asset_status,asset_value,background_color,confirmed_investment,confirmed_investment_shares,display_name,short_name,exited_date,home_image,investment_image,is_active,is_exited,media_description,modified,number_of_shares,offering_ends,offering_starts,order,pending_investment,pending_investment_shares,portal_image,progress_bar,receiptcard_image,sharecard_image,tertiary_color,ticker,trading,category,snapchat_deeplink_url
6f2fdfef-1bc0-4e34-8d2d-22398628386f,"{'id': '73e9d591-eeb9-42d9-ba71-cbd633bc3bfa', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2022-01-10T10:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2022-01-03T15:30:00+00:00'}}}",Post Only,165000,#000000,165000.0,11000,HERMÈS 20CM SELLIER FAUBOURG BIRKIN (BLUE),Faubourg Birkin,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/6f2fdfef-1bc0-4e34-8d2d-22398628386f/7a2a79477ec1493d9ff93bb49ebd861f.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/6f2fdfef-1bc0-4e34-8d2d-22398628386f/79b7ca1ed2e64f0ba814ea7dee1e128c.png,True,False,"#FAUBOURG2 is constructed from five different types of leather as well as alligator skin, and depicts 3-D orange awnings hanging over the windows of the flagship store.",2022-03-31T16:30:05.133267-04:00,11000,2021-02-18T23:59:00-05:00,2021-01-01T12:00:00-05:00,3,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/6f2fdfef-1bc0-4e34-8d2d-22398628386f/5809fe08c3d24a918a59ebeb3360c18d.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/6f2fdfef-1bc0-4e34-8d2d-22398628386f/f5c127b3967b4c68b5a1b7bde49109cb.png,,#db7706,#FAUBOURG2,{},watches,
f13349cb-f2fd-4471-9d4a-812490a8d619,"{'id': '34ea68ba-aa07-4566-a7ee-a4f59d4a210a', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2022-02-28T15:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2022-02-21T15:30:00+00:00'}}}",Post Only,635000,#000000,645033.0,4992,'80 LAMBORGHINI COUNTACH TURBO,'80 Lamborghini,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/f13349cb-f2fd-4471-9d4a-812490a8d619/879822bec9c04e2098ae6e4996d6bd1b.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/f13349cb-f2fd-4471-9d4a-812490a8d619/d9954fd8d916451ea4c9db84d61c3db7.png,True,False,"The color “red” is a complex one with a seemingly infinite number of shades & nuances. This red in particular, a stunning metallic rosso, shines bright under the California sun.",2022-03-31T16:30:04.698457-04:00,5000,2019-03-18T23:59:00-04:00,2019-01-17T18:00:00-05:00,3,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/f13349cb-f2fd-4471-9d4a-812490a8d619/eb77c922dbb74e879a19d6d5ca3281bf.png,99.84,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/f13349cb-f2fd-4471-9d4a-812490a8d619/f7bc38ad36d947df83c0be4250e62258.jpg,,#dc3c41,#80LC1,{},cars,
ecf5022e-7dd4-4990-9ad5-ef0a821a966c,"{'id': '57719d88-054b-4249-a5da-074bbb12b1e6', 'status': 'ISSUING', 'markets': {'secondaryMarket': {'status': 'DISABLED', 'sessionsFollowMarketHours': False, 'sessionsStart': '', 'disabled': '', 'sessionHours': {'dateClose': '', 'lastDateOpen': '', 'nextDateClose': '', 'nextDateOpen': '', 'dateOpen': '', 'lastDateClose': ''}, 'enabled': ''}}}",Open ICO,87500,#000000,0.0,0,M2 MUTANT APE #9114 (NFT),MAYC9114,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/ecf5022e-7dd4-4990-9ad5-ef0a821a966c/e0460fc427f144f8ba3328538bb58a3b.png,,True,False,"In just 7 months, the MAYC collection reached nearly $900M in sales volume.",2022-03-30T13:20:46.948187-04:00,17500,2022-06-28T23:59:00-04:00,2022-03-30T12:00:00-04:00,3,28050.0,5610,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/ecf5022e-7dd4-4990-9ad5-ef0a821a966c/8bbba533f90d4f9d909a0f7da3178ba4.png,32.06,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/ecf5022e-7dd4-4990-9ad5-ef0a821a966c/9f4bae8b7ef84a249a0b7f247e0ff7fb.png,,#e3be16,#MAYC9114,{},history,
5bb76318-9d9e-4279-a25e-429193b5cea1,"{'id': '5ba12928-e77d-4c78-ad53-f3dc77d14fa5', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2022-01-10T10:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2022-01-03T15:30:00+00:00'}}}",Post Only,26000,#000000,26000.0,3250,’17 DOMAINE DUJAC CHAMBERTIN (12),'17  Domaine Dujac,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/5bb76318-9d9e-4279-a25e-429193b5cea1/07396ff5b88c4236974da0d52fde2886.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/5bb76318-9d9e-4279-a25e-429193b5cea1/9a46f317394c447f99bd4aa59ffb8730.png,True,False,Napoleon Bonaparte was known to be partial to the wines of Chambertin.,2022-03-31T16:30:04.993944-04:00,3250,2021-02-17T23:59:00-05:00,2021-02-16T12:00:00-05:00,3,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/5bb76318-9d9e-4279-a25e-429193b5cea1/7d1fec810f7943bab955d5ba4374f33b.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/5bb76318-9d9e-4279-a25e-429193b5cea1/47afa43d508b4f6db53f4503a00f9986.png,,#b67caf,#17DUJAC,{},wine-spirits,
7e3d7340-1687-4a14-b3a4-c19c704e85f4,"{'id': '7eaa15f0-438d-4ac1-87e5-5cb0aeafa1fd', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2022-01-18T10:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2022-01-10T15:30:00+00:00'}}}",Post Only,35000,#000000,35350.0,2500,1768 GEORGE WASHINGTON SIGNED LOTTERY TICKET,Washington Lottery,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/7e3d7340-1687-4a14-b3a4-c19c704e85f4/64825fefb00f4210861072c6221e9d7c.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/7e3d7340-1687-4a14-b3a4-c19c704e85f4/5860e8d73b194af2b7c71c46c10eadfa.png,True,False,"Bullitt’s hotel, now called the Omni Homestead, recently celebrated its 250th anniversary, with some considering it America’s first resort.",2022-03-31T16:30:05.231362-04:00,2500,2021-07-04T23:59:00-04:00,2021-04-05T12:00:00-04:00,3,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/7e3d7340-1687-4a14-b3a4-c19c704e85f4/7927a711384f4483831ff82c569d3125.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/7e3d7340-1687-4a14-b3a4-c19c704e85f4/f65625f371694489aecee6a0b3af984f.png,,#88800c,#GWLOTTO,{},art,
1404365c-025b-449b-8790-e924e66e3729,"{'id': '54a40c8d-5777-4b30-a245-80c7e850511b', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2021-12-13T10:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2021-12-06T15:30:00+00:00'}}}",Post Only,150000,#000000,150000.0,10000,"HAMILTON, MADISON, JAY: THE FEDERALIST (1st ED.)",The Federalist,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/1404365c-025b-449b-8790-e924e66e3729/817a9cbd177d4b9b9d2bfb18ea08ec71.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/1404365c-025b-449b-8790-e924e66e3729/5c8d49168bf648548abee28c86875754.png,True,False,"Over 230 years old, #FEDERAL is just one decade younger than the United States itself.",2022-03-31T16:30:04.928203-04:00,10000,2021-01-26T23:59:00-05:00,2021-01-26T12:00:00-05:00,4,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/1404365c-025b-449b-8790-e924e66e3729/28fa54b6811f430b84e62004490fbfc8.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/1404365c-025b-449b-8790-e924e66e3729/774f30169ba64df08e92c89cf23d7d48.png,,#28cc62,#FEDERAL,{},art,
d8320459-dd4e-47be-9c32-0f4a35ea2fa7,"{'id': '7c00738f-7cfd-4b2a-83ce-0eb5559c9462', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2022-01-10T10:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2022-01-03T15:30:00+00:00'}}}",Post Only,25500,#000000,25755.0,2000,"OMEGA SPEEDMASTER ""SILVER SNOOPY""",Omega Snoopy,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/d8320459-dd4e-47be-9c32-0f4a35ea2fa7/5a79544cdfee4127beeabbe80747f20d.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/d8320459-dd4e-47be-9c32-0f4a35ea2fa7/52397ec0fdc94eb288cff355c1999de8.png,True,False,The caseback of the limited edition #SNOOPY is one-of-a-kind: a medallion hand-sprinkled with silver powder depicting Snoopy as an astronaut drifting through outer space.,2022-03-31T16:30:05.219889-04:00,2000,2020-04-13T23:59:00-04:00,2020-04-03T12:00:00-04:00,4,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/d8320459-dd4e-47be-9c32-0f4a35ea2fa7/98781558a6774ba59d3e0f95784f3965.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/d8320459-dd4e-47be-9c32-0f4a35ea2fa7/4d08af1a0cba493ab0fba200979d7060.png,,#a0a3aa,#SNOOPY,{},watches,
b113f0a4-50b3-4bee-9436-668c352a02a0,"{'id': '006ee4b4-7d36-442d-8b9c-706369de8efc', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2022-01-10T10:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2022-01-03T15:30:00+00:00'}}}",Post Only,45000,#000000,46055.0,9000,'16 CHATEAU PETRUS (12),'16 Château Petrus,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/b113f0a4-50b3-4bee-9436-668c352a02a0/9400b3a77a2d4364bd8247d58ee82370.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/b113f0a4-50b3-4bee-9436-668c352a02a0/2e9ec201f3534bc1a1c0a86508dec8b3.png,True,False,"Château Pétrus’ yield is among the lowest in Bordeaux due to the vineyard’s use of “éclaircissage,” a process in which grape bunches are removed to increase air flow.",2022-03-31T16:30:04.244759-04:00,9000,2020-09-29T23:59:00-04:00,2020-08-30T14:45:00-04:00,4,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/b113f0a4-50b3-4bee-9436-668c352a02a0/c8e4b286c3884ec68e91a5eeef8bf96a.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/b113f0a4-50b3-4bee-9436-668c352a02a0/50c82eebeb25411697116043ded5d7bc.png,,#aa0e0e,#16PETRUS,{},wine-spirits,
3a66604f-d9de-47a6-8068-3b246c816105,"{'id': '67f6bcdb-0f28-4233-a357-25c09410ca41', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2022-02-28T15:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2022-02-21T15:30:00+00:00'}}}",Post Only,597500,#000000,627016.5,4998,'94 LAMBORGHINI DIABLO SE30 JOTA,'94 Lamborghini,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/3a66604f-d9de-47a6-8068-3b246c816105/a5750eb710344bfb97147e7cf40e2fa0.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/3a66604f-d9de-47a6-8068-3b246c816105/16ed78992d1241cb8223c68469f988a3.png,True,False,No joking around from Jay Kay as he pilots a SE30 in Jamiroquai’s “Cosmic Girl” music video.,2022-03-31T16:30:06.529978-04:00,5000,2019-08-11T23:59:00-04:00,2019-07-12T16:00:00-04:00,4,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/3a66604f-d9de-47a6-8068-3b246c816105/9aace49af7d64634ba5725a315197a6c.png,99.96,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/3a66604f-d9de-47a6-8068-3b246c816105/431b91a6b58c459ca60bf114248b8ccc.png,,#d276d5,#94LD1,{},cars,
9820637f-55b7-41ff-98ba-842573886edf,"{'id': '5159e5e5-4531-4e9e-a767-5eeae1465e7c', 'status': 'ISSUING', 'markets': {'secondaryMarket': {'status': 'DISABLED', 'sessionsFollowMarketHours': False, 'sessionsStart': '', 'disabled': '', 'sessionHours': {'dateClose': '', 'lastDateOpen': '', 'nextDateClose': '', 'nextDateOpen': '', 'dateOpen': '', 'lastDateClose': ''}, 'enabled': ''}}}",Open ICO,60000,#000000,0.0,0,'18 SUPREME PINBALL MACHINE,SUPREMEPB,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/9820637f-55b7-41ff-98ba-842573886edf/7b68217b141d49ebbab7cdc082fc3f79.png,,True,False,"The Supreme Pinball Machine was released in 2018, the same year Supreme won CFDA’s Menswear Designer of the Year.",2022-03-25T11:59:24.099331-04:00,10000,2022-06-23T23:59:00-04:00,2022-03-25T12:00:00-04:00,4,45966.0,7661,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/9820637f-55b7-41ff-98ba-842573886edf/f27ef5d982294ee1be93d0ce2398e3ad.png,76.61,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/9820637f-55b7-41ff-98ba-842573886edf/5798f564363e43fb8b0ee32992bbbb02.png,,#fc3636,#SUPREMEPB,{},history,
f083f28b-a93f-4de8-83e3-e46b459d762c,"{'id': 'fe7f502e-be92-41c8-83f3-316f955bfeb6', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2022-01-10T10:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2022-01-03T15:30:00+00:00'}}}",Post Only,11000,#000000,11000.0,2000,DOMINO'S PIZZA SPECIAL EDITION ROLEX AIR-KING,Domino's Rolex,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/f083f28b-a93f-4de8-83e3-e46b459d762c/2369ba22958b4de882b72d44510e5971.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/f083f28b-a93f-4de8-83e3-e46b459d762c/08daf49a29a345f99a4ff08cdacee522.png,True,False,#DOMINOS features the classic Domino's logo on its watch face and a Domino's engraving on the steel clasp.,2022-03-31T16:30:06.222374-04:00,2000,2021-01-20T23:59:00-05:00,2021-01-20T12:00:00-05:00,5,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/f083f28b-a93f-4de8-83e3-e46b459d762c/dba44573a56d4265be16442f171530cb.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/f083f28b-a93f-4de8-83e3-e46b459d762c/35f3f82fbe5c40de9423ad69d2a05f2f.png,,#c43221,#DOMINOS,{},watches,
02db9891-3f77-4c21-9ee5-40c6719aa4d1,"{'id': '9a9f7a42-a7ca-4ef8-a111-c10634a2ef2e', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2022-02-28T15:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2022-02-21T15:30:00+00:00'}}}",Post Only,165000,#000000,173167.5,2000,'85 FERRARI TESTAROSSA,'85 Ferrari,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/02db9891-3f77-4c21-9ee5-40c6719aa4d1/cc050e0e80e94a06893e3835f6d7bdad.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/02db9891-3f77-4c21-9ee5-40c6719aa4d1/5bafeec6c35747a19d6906c8968dabb6.png,True,False,"Don Johnson, Michael Jordan, Elton John, Dr. Dre, and the Wolf of Wall Street, all legends of the 80’s who drove this legendary machine. High-drama shots for high-drama art…",2022-03-31T16:30:05.409344-04:00,2000,2018-02-09T12:00:00-05:00,2017-11-23T07:32:38-05:00,5,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/02db9891-3f77-4c21-9ee5-40c6719aa4d1/33b907d2566c421d9a3e5045f1cf77d2.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/02db9891-3f77-4c21-9ee5-40c6719aa4d1/2b83b612ed9747b089732aabc8da7616.png,,#ce4172,#85FT1,{},cars,
1849cb65-5c66-4337-a5d6-37fefadb266d,"{'id': 'db0a0582-2bcf-4861-90e5-120f86963a3a', 'status': 'ISSUING', 'markets': {'secondaryMarket': {'status': 'DISABLED', 'sessionsFollowMarketHours': False, 'sessionsStart': '', 'disabled': '', 'sessionHours': {'dateClose': '', 'lastDateOpen': '', 'nextDateClose': '', 'nextDateOpen': '', 'dateOpen': '', 'lastDateClose': ''}, 'enabled': ''}}}",Open ICO,225000,#000000,0.0,0,'84 MACWORLD #1 (SIGNED BY JOBS & WOZ),MACWORLD1,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/1849cb65-5c66-4337-a5d6-37fefadb266d/ab2df913ce4f4ed9b5f194af7b629461.png,,True,False,Macworld’s impact spread beyond the print pages — as its Macworld expo became “one of the few successful tech conferences ever aimed at consumers rather than industry types.”,2022-02-02T11:59:36.720989-05:00,20000,2022-05-03T23:59:00-04:00,2022-02-02T12:00:00-05:00,5,172417.5,15326,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/1849cb65-5c66-4337-a5d6-37fefadb266d/54ca906053d0443fa5c92e0ec3b4daf5.png,76.63,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/1849cb65-5c66-4337-a5d6-37fefadb266d/5c3d9470723c4925a9e90e2b86706397.png,,#c1420b,#MACWORLD1,{},history,
178944a3-6718-4353-82d0-330870027e5d,"{'id': '696ca18e-a8a3-4c59-9f4f-59dc66b5512d', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2022-01-18T10:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2022-01-10T15:30:00+00:00'}}}",Post Only,34000,#000000,34000.0,6800,’09 DOMAINE LEROY VOSNE-ROMANEE LES BEAUX MONTS (12),Domaine Leroy Beaux,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/178944a3-6718-4353-82d0-330870027e5d/b90edc6fd0a842b98f8be2bda8d29dcf.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/178944a3-6718-4353-82d0-330870027e5d/ba947f6b7e16476b8153b403dd616444.png,True,False,"The Cote d’Or lies on the eastern edge of a calcareous upland plateau, enriched with scree that imbues the wines harvested there with a unique terroir.",2022-03-31T16:30:05.048226-04:00,6800,2021-02-04T23:59:00-05:00,2021-01-05T12:00:00-05:00,5,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/178944a3-6718-4353-82d0-330870027e5d/488f352376034d67bc477c666325e483.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/178944a3-6718-4353-82d0-330870027e5d/044d91109413403498f671b0e8aff3e3.png,,#c83257,#09BEAUX,{},wine-spirits,
1a1aadea-0e14-40da-8465-291b6aebc9df,"{'id': '47ad1231-3c80-49a9-8b68-b24ddd710160', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2021-12-13T10:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2021-12-06T15:30:00+00:00'}}}",Post Only,93000,#000000,93000.0,15500,IAN FLEMING: THE SPY WHO LOVED ME (INSCRIBED TO RFK),'62 Bond,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/1a1aadea-0e14-40da-8465-291b6aebc9df/3426752bc66d4571ade9c75e68dad93d.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/1a1aadea-0e14-40da-8465-291b6aebc9df/4f728d4e8a604a0991c681e777efc1bb.png,True,False,#62BOND features an inscription from Fleming to Kennedy on the front free endpaper: “To / Herr [?] Robert Kennedy / from / Herr [?] / Ian Fleming.”,2022-03-31T16:30:06.405715-04:00,15500,2021-01-29T23:59:00-05:00,2020-12-31T12:00:00-05:00,5,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/1a1aadea-0e14-40da-8465-291b6aebc9df/ef30f51ce8874165a4c5272251443d74.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/1a1aadea-0e14-40da-8465-291b6aebc9df/90cb3ddc6ff747e4b639be7c1180993d.png,,#34dfba,#62BOND,{},art,
82c40fb8-7708-4107-b48a-81bdc93b6827,"{'id': '23454b65-c924-48f9-ae4c-77ed3bcca16a', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2022-02-28T15:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2022-02-21T15:30:00+00:00'}}}",Post Only,495000,#000000,519255.0,4996,'93 JAGUAR XJ220,'93 Jaguar,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/82c40fb8-7708-4107-b48a-81bdc93b6827/19e011fedb7248839a93ba37e5278cce.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/82c40fb8-7708-4107-b48a-81bdc93b6827/516b57f937ec4c97a766b8fb4a881824.png,True,False,Miami has always been a hub for both the automotive enthusiast community and for young artists to lay their claim. We took #93XJ1 off the traffic of Ocean Drive to the walls of Wynwood to give it the artists treatment.,2022-03-31T16:30:04.613488-04:00,5000,2018-10-31T18:00:00-04:00,2018-08-22T20:00:00-04:00,6,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/82c40fb8-7708-4107-b48a-81bdc93b6827/15f30122dc6e460da795cdcaa2064c1d.png,99.92,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/82c40fb8-7708-4107-b48a-81bdc93b6827/5a139e7fc9184f369ee39878493c36ba.png,,#94a1da,#93XJ1,{},cars,
